"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","Bsmt.Unf.SF","Total.Bsmt.SF","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Fence","SalePrice","Porch.SF","Tot.Bath","House.Age"
"75","Other",35,6300,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",6,6,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No",742,742,"Ex","Y","SBrkr",742,742,1484,3,"TA",9,"Typ",1,"Gd","Other","Other","Other","No garage","Other","Other","Y",0,"No fence",128000,425,2,7
"70","Other",50,5250,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",8,5,"Gable","MetalSd","MetalSd","None",0,"TA","Other","Other","TA","Other","No",425,684,"Other","Other","SBrkr",938,1215,2358,4,"TA",8,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Y",0,"No fence",122000,74,2,21
"50","Other",0,5700,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",7,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No",572,572,"TA","Y","SBrkr",572,539,1111,2,"TA",5,"Typ",1,"Gd","Other","Unf","Other","288","TA","TA","Y",0,"No fence",116900,176,1,58
"75","Other",75,13500,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","Other",10,9,"Gable","Wd Sdng","Wd Sdng","None",0,"Other","Other","Other","TA","TA","No",1237,1237,"Other","Y","SBrkr",1521,1254,2775,3,"Other",9,"Typ",1,"Gd","Other","Unf","2","880","Other","TA","Y",105,"No fence",325000,502,3.5,8
"70","Other",60,11340,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",2,1,"Gable","AsbShng","AsbShng","None",0,"Other","Other","Other","Other","Other","No",723,723,"TA","Other","SBrkr",723,363,1086,2,"TA",5,"Other",0,"No fireplace","Other","Unf","2","400","Other","Other","Other",0,"No fence",55000,168,1,58
"70","Other",60,10800,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",7,7,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","Other","TA","TA","Other",1313,1313,"Other","Y","SBrkr",1313,1182,2495,5,"TA",10,"Typ",1,"Gd","Other","Unf","2","342","TA","Other","Y",0,"No fence",184000,299,2,9
"20","Other",65,9750,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",5,6,"Gable","MetalSd","MetalSd","Other",164,"TA","TA","CBlock","TA","TA","No",784,984,"Other","Y","SBrkr",984,0,984,2,"Other",5,"Typ",0,"No fireplace","Other","Unf","Other","308","TA","TA","Other",0,"No fence",110000,0,2,49
"50","Other",81,12150,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",5,5,"Gable","MetalSd","MetalSd","Other",335,"TA","TA","Other","TA","TA","No",1050,1050,"Ex","Other","Other",1050,745,1795,4,"TA",7,"Typ",0,"No fireplace","Attchd","Unf","Other","352","Other","TA","Y",0,"No fence",131500,0,2,54
"20","Other",70,12702,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",5,5,"Gable","BrkFace","BrkFace","None",0,"TA","TA","PConc","Other","Other","Other",0,0,"Other","Y","Other",882,0,882,2,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","308","TA","TA","Y",0,"No fence",97000,45,1,52
"20","Other",52,8516,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story",4,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No",869,869,"TA","Y","SBrkr",1093,0,1093,2,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","308","TA","TA","Y",0,"No fence",115500,0,1,2
"30","RL",55,7111,"No alley","Other","Other","Inside","Gtl","BrkSide","Norm","1Fam","1Story",5,7,"Gable","WdShing","Wd Shng","None",0,"Other","Other","Other","TA","TA","No",329,1008,"TA","Y","SBrkr",1143,0,1143,2,"TA",5,"Typ",1,"Other","Other","Unf","Other","288","TA","TA","Y",265,"Other",138000,0,1,25
"Other","Other",50,9100,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Other","1Fam","1Story",5,6,"Gable","VinylSd","VinylSd","None",0,"TA","TA","Other","TA","TA","No",742,742,"TA","Y","Other",779,0,935,2,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","308","TA","TA","Other",0,"No fence",79500,0,1,48
"50","RL",0,7010,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",849,1024,"TA","Y","SBrkr",1144,594,1738,3,"TA",6,"Typ",1,"Gd","Other","Unf","Other","240","TA","TA","Other",0,"No fence",153000,30,2,58
"45","Other",50,6130,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No",0,784,"Other","Y","SBrkr",784,0,784,2,"Other",5,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Y",0,"No fence",109500,116,2,58
"50","Other",50,5000,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Other","1Fam","Other",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","CBlock","TA","TA","No",72,672,"Ex","Y","SBrkr",832,378,1210,3,"Other",6,"Typ",0,"No fireplace","Other","Unf","Other","240","TA","TA","Other",0,"No fence",124000,0,1,2
"70","Other",59,5870,"No alley","Reg","Lvl","Other","Gtl","BrkSide","Other","1Fam","Other",6,9,"Gable","HdBoard","HdBoard","None",0,"TA","Other","Other","TA","TA","No",554,554,"Ex","Y","SBrkr",736,554,1290,3,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","200","Other","TA","Y",38,"Other",106900,112,1.5,8
"50","Other",50,6000,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No",460,981,"Ex","Y","SBrkr",1014,658,1672,3,"Other",6,"Typ",1,"Gd","Other","Unf","Other","240","TA","TA","Y",0,"Other",164900,11,1.5,19
"30","Other",50,6000,"No alley","Reg","Other","Inside","Gtl","BrkSide","Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","TA","Other","No",949,949,"Ex","Y","SBrkr",949,0,949,2,"TA",5,"Typ",1,"Other","Other","Unf","2","370","TA","TA","Y",0,"No fence",119000,48,1,5
"50","Other",50,6000,"No alley","Reg","Lvl","Other","Gtl","BrkSide","Norm","1Fam","Other",6,7,"Gable","WdShing","Wd Shng","None",0,"TA","TA","Other","TA","TA","No",862,862,"TA","Y","SBrkr",950,208,1158,3,"TA",5,"Typ",1,"Gd","Other","RFn","Other","208","TA","TA","Y",0,"No fence",120000,112,1,58
"50","Other",50,6000,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","TA","TA","No",462,825,"Ex","Y","SBrkr",825,672,1497,3,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","672","TA","TA","Y",272,"Other",157000,0,2,8
"50","Other",50,6000,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No",475,739,"Ex","Y","SBrkr",874,468,1342,2,"TA",7,"Typ",1,"Gd","Other","Unf","Other","240","TA","TA","Y",0,"No fence",105000,0,2,58
"45","Other",50,5000,"No alley","Reg","Other","Inside","Other","BrkSide","Norm","1Fam","Other",6,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No",992,992,"Ex","Y","SBrkr",1013,0,1013,3,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","160","Other","TA","Y",0,"No fence",113000,101,1,58
"50","Other",60,5520,"No alley","Other","Lvl","Other","Gtl","BrkSide","Other","1Fam","Other",5,7,"Gable","AsbShng","AsbShng","None",0,"TA","Other","Other","TA","TA","No",497,565,"TA","Y","SBrkr",565,651,1216,3,"TA",6,"Typ",1,"Gd","Other","RFn","Other","355","Other","TA","Y",0,"Other",115000,180,2,11
"50","Other",52,6240,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",4,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No",624,704,"Ex","Y","SBrkr",624,512,1136,2,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","336","TA","TA","Y",0,"No fence",123000,445,1.5,58
"30","Other",0,6120,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1Story",5,6,"Gable","Plywood","Plywood","None",0,"TA","Other","CBlock","Other","Other","Other",0,0,"Other","Other","SBrkr",808,0,808,1,"TA",6,"Other",0,"No fireplace","Attchd","Unf","Other","164","TA","TA","Other",0,"No fence",81300,48,1,13
"50","Other",52,6240,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No",1078,1078,"TA","Y","SBrkr",1128,445,1573,3,"TA",8,"Typ",1,"Gd","Other","Unf","2","360","TA","TA","Other",0,"No fence",162900,0,2,16
"50","Other",52,6240,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",7,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","Other",449,989,"TA","Y","SBrkr",1245,764,2009,4,"TA",7,"Other",1,"Gd","Other","Unf","2","400","TA","TA","Y",0,"Other",150000,20,2,58
"70","Other",51,6120,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Other","1Fam","Other",5,5,"Other","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",897,1100,"TA","Y","SBrkr",1226,676,1902,4,"TA",7,"Typ",0,"No fireplace","Other","Unf","2","576","TA","TA","Y",0,"No fence",123500,194,2,58
"70","Other",60,6155,"No alley","Other","Lvl","Other","Gtl","BrkSide","Other","1Fam","Other",6,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","Other","Other","Other",611,611,"Ex","Y","SBrkr",751,611,1362,3,"TA",6,"Typ",0,"No fireplace","Other","Fin","2","502","TA","Other","Y",0,"No fence",128000,84,2,9
"30","Other",60,6324,"No alley","Other","Lvl","Inside","Gtl","BrkSide","Other","1Fam","1Story",4,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","TA","No",520,520,"Other","Other","SBrkr",520,0,520,1,"Other",4,"Typ",0,"No fireplace","Other","Unf","Other","240","Other","TA","Y",49,"No fence",68500,87,1,58
"50","Other",50,8635,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No",295,672,"TA","Y","SBrkr",1072,213,1285,2,"TA",6,"Other",0,"No fireplace","Other","Unf","Other","240","TA","TA","Y",0,"Other",127000,0,2,7
"50","RL",64,13053,"Other","Reg","Other","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,7,"Other","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",833,833,"Other","Y","SBrkr",1053,795,1848,4,"Other",8,"Typ",1,"Gd","Other","Unf","2","370","TA","TA","Other",0,"No fence",207000,220,1.5,8
"50","RL",60,9120,"Other","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",7,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","PConc","TA","TA","No",697,1026,"Ex","Y","SBrkr",1133,687,1820,4,"TA",8,"Typ",0,"No fireplace","Other","Unf","Other","240","TA","TA","Other",0,"Other",184000,100,3,58
"50","RL",60,9144,"Other","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",6,4,"Gable","VinylSd","VinylSd","None",0,"TA","Other","Other","TA","TA","No",810,810,"Ex","Y","SBrkr",1170,546,1716,4,"Other",8,"Typ",0,"No fireplace","Other","Unf","2","672","TA","TA","Y",0,"No fence",162500,195,2,4
"50","RL",0,9144,"Other","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","Other",5,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No",484,883,"Other","Y","SBrkr",988,517,1505,3,"TA",8,"Typ",0,"No fireplace","Other","Unf","Other","240","TA","TA","Other",0,"No fence",145000,0,2,26
"30","RL",55,10267,"No alley","Reg","Lvl","Inside","Gtl","BrkSide","Other","1Fam","1Story",6,7,"Gable","Stucco","Wd Shng","None",0,"TA","Other","Other","TA","Other","Other",0,816,"Ex","Y","SBrkr",838,0,838,2,"Other",5,"Typ",0,"No fireplace","Other","Fin","Other","275","TA","TA","Other",0,"Other",130000,112,2,8
"60","Other",57,8094,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","Other","Other",6,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","Other",1046,1242,"Other","Y","SBrkr",1242,742,1984,5,"TA",8,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Y",64,"Other",160000,180,2,25
"70","Other",0,5100,"Other","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",8,7,"Other","Stucco","Wd Shng","None",0,"TA","Other","PConc","TA","TA","No",588,588,"Other","Y","SBrkr",833,833,1666,3,"Other",7,"Typ",1,"Gd","Other","Unf","Other","228","TA","TA","Y",192,"Other",161000,63,1,12
"50","Other",63,4347,"No alley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","Other",6,8,"Other","MetalSd","MetalSd","None",0,"Other","TA","Other","Gd","Other","No",796,796,"Ex","Y","SBrkr",825,784,1609,3,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","228","Other","Other","Other",0,"No fence",127500,182,1,58
"30","Other",0,6291,"No alley","Other","Lvl","Inside","Gtl","IDOTRR","Other","1Fam","1Story",6,6,"Gable","Stucco","Wd Shng","None",0,"Other","Other","Other","TA","TA","No",768,768,"TA","Y","SBrkr",768,0,768,1,"TA",4,"Typ",0,"No fireplace","Other","Unf","2","440","TA","TA","Other",0,"No fence",93850,84,1,58
"50","Other",60,6876,"No alley","Reg","Other","Inside","Gtl","IDOTRR","Norm","1Fam","Other",6,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",1272,1272,"TA","Y","SBrkr",1272,0,1969,4,"TA",9,"Other",1,"Gd","Other","Unf","2","400","TA","TA","Y",0,"No fence",141000,34,2,50
"50","Other",0,10320,"Other","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","Other","Other","TA","Other","No",880,880,"Other","Y","SBrkr",880,428,1308,2,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","400","Other","Other","Y",0,"No fence",120000,117,2,30
"30","Other",60,7200,"No alley","Reg","Lvl","Other","Gtl","IDOTRR","Norm","1Fam","1Story",6,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No",1040,1040,"Other","Y","SBrkr",1040,0,1040,2,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","320","TA","TA","Y",0,"No fence",127500,132,1,16
"50","Other",0,7920,"Other","Other","Lvl","Inside","Gtl","IDOTRR","Other","1Fam","Other",6,7,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No",319,319,"TA","Y","Other",1035,371,1406,3,"Other",6,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",0,"Other",89500,144,1,58
"20","Other",49,8235,"No alley","Other","Other","Inside","Gtl","OldTown","Other","1Fam","1Story",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No",0,825,"TA","Y","SBrkr",825,0,825,2,"TA",4,"Typ",0,"No fireplace","Other","RFn","2","720","TA","TA","Y",140,"Other",125000,50,2,13
"190","Other",60,10320,"Other","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Other","Other",3,3,"Gable","Other","Other","None",0,"Other","Other","PConc","TA","Other","No",536,536,"Ex","Other","Other",808,536,1344,3,"TA",8,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Other",42,"No fence",82375,204,2,58
"50","Other",60,10320,"Other","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",6,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No",756,756,"Ex","Y","SBrkr",756,713,1469,3,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","216","TA","TA","Y",57,"Other",135000,239,1,13
"20","RL",55,8250,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","1Story",5,5,"Other","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No",210,952,"Ex","Y","SBrkr",1211,0,1211,3,"TA",5,"Typ",1,"TA","Attchd","Unf","Other","322","TA","TA","Y",0,"No fence",134000,63,1,40
"50","RL",115,21286,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No",720,720,"TA","Y","SBrkr",720,551,1271,4,"TA",7,"Typ",1,"Gd","Attchd","Unf","Other","312","TA","TA","Y",0,"No fence",135000,108,2,58
"50","RL",80,17120,"No alley","Reg","Lvl","Inside","Gtl","ClearCr","Other","1Fam","Other",4,4,"Gable","WdShing","Plywood","None",0,"TA","TA","CBlock","Other","Other","Other",0,0,"TA","Y","SBrkr",1120,468,1588,4,"TA",7,"Other",1,"Gd","Other","Fin","2","680","TA","TA","Other",0,"No fence",134432,59,2,49
"190","RL",62,10106,"No alley","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","TA","TA","No",112,644,"Other","Y","SBrkr",808,547,1355,4,"TA",6,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Y",140,"No fence",127500,0,3,9
"20","RL",70,11200,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Other","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No",134,1040,"Ex","Y","SBrkr",1040,0,1040,3,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","384","TA","TA","Y",0,"No fence",129500,0,2,43
"80","RL",80,13014,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",6,5,"Gable","HdBoard","Plywood","Other",39,"TA","TA","CBlock","TA","TA","Other",480,1008,"TA","Y","SBrkr",1096,0,1096,3,"TA",6,"Typ",1,"Other","Attchd","Unf","2","484","TA","TA","Y",168,"No fence",157500,0,2,30
"20","RL",68,10265,"No alley","Other","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,7,"Gable","HdBoard","HdBoard","None",0,"TA","Other","CBlock","TA","TA","No",234,992,"Ex","Y","SBrkr",992,0,992,3,"Other",6,"Typ",0,"No fireplace","Attchd","RFn","Other","294","TA","TA","Y",204,"Other",145000,0,2,3
"20","RL",57,9764,"No alley","Other","Lvl","Other","Gtl","Sawyer","Other","1Fam","1Story",5,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No",192,894,"Ex","Y","SBrkr",894,0,894,3,"Other",5,"Typ",0,"No fireplace","Attchd","RFn","2","450","TA","TA","Y",0,"No fence",130000,0,2,5
"85","RL",0,7703,"No alley","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",6,8,"Gable","HdBoard","HdBoard","Other",40,"TA","TA","CBlock","Gd","TA","Other",0,450,"Ex","Y","SBrkr",1034,0,1034,3,"TA",6,"Typ",1,"Other","Other","Fin","2","504","TA","TA","Y",311,"Other",153000,0,1.5,30
"20","RL",0,9981,"No alley","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Gable","MetalSd","MetalSd","Other",340,"TA","TA","CBlock","TA","TA","Other",852,1073,"Other","Y","SBrkr",1073,0,1073,3,"TA",6,"Typ",0,"No fireplace","Attchd","RFn","Other","270","TA","TA","Y",0,"Other",120000,90,1,41
"85","RL",0,7400,"No alley","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other",0,1060,"TA","Y","SBrkr",1126,0,1126,2,"TA",5,"Typ",0,"No fireplace","Attchd","Unf","2","506","TA","TA","Y",178,"No fence",152000,0,2,24
"20","RL",0,9000,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,3,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No",718,1006,"TA","Y","SBrkr",1006,0,1006,3,"TA",5,"Typ",0,"No fireplace","Other","Other","Other","No garage","Other","Other","Y",0,"No fence",80000,24,1,49
"20","RL",0,8544,"No alley","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No",1228,1228,"Other","Y","SBrkr",1228,0,1228,3,"Other",6,"Typ",0,"No fireplace","Attchd","Unf","Other","271","TA","TA","Y",0,"Other",149350,65,1.5,2
"20","RL",94,9239,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","1Story",5,8,"Gable","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","TA","No",326,960,"Ex","Y","SBrkr",960,0,960,3,"Other",6,"Typ",0,"No fireplace","Attchd","Fin","Other","300","TA","TA","Y",168,"No fence",144900,0,2,5
"20","RL",88,14175,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","1Story",6,8,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","Other","Other",212,988,"TA","Y","Other",1188,0,1188,1,"TA",4,"Typ",1,"TA","Attchd","Unf","2","621","TA","TA","Y",102,"No fence",185000,320,2,52
"20","RL",0,13284,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","1Story",5,5,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Gd","TA","Other",319,1383,"TA","Y","SBrkr",1383,0,1383,3,"TA",6,"Typ",1,"Gd","Attchd","Unf","Other","354","TA","TA","Y",511,"Other",165000,116,2,54
"20","RL",0,13500,"No alley","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","1Story",6,7,"Other","BrkFace","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other",93,1602,"Other","Y","SBrkr",1252,0,1252,1,"TA",4,"Typ",1,"Gd","Attchd","RFn","2","564","TA","TA","Y",409,"No fence",235000,0,2,33
"80","RL",85,13825,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No",533,533,"TA","Y","SBrkr",1021,580,1601,3,"TA",6,"Other",0,"No fireplace","Other","RFn","Other","300","TA","TA","Y",280,"No fence",140000,34,1.5,21
"30","RL",60,10200,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No",672,672,"Ex","Y","SBrkr",672,0,672,2,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","240","TA","TA","Other",168,"Other",108000,0,1,11
"50","RL",63,8375,"No alley","Reg","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No",240,576,"Other","Y","SBrkr",864,486,1350,2,"Other",6,"Other",0,"No fireplace","Other","Unf","Other","627","TA","TA","Other",0,"Other",152400,0,2.5,35
"80","RL",0,10200,"No alley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,8,"Other","HdBoard","HdBoard","None",0,"TA","Other","PConc","Gd","TA","Other",160,864,"Ex","Y","SBrkr",904,0,904,3,"Other",5,"Typ",0,"No fireplace","Other","Unf","Other","912","TA","TA","Y",143,"Other",144000,0,1,38
"120","RL",0,2887,"No alley","Reg","Other","Inside","Gtl","ClearCr","Norm","1Fam","1Story",6,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Other",288,1291,"Ex","Y","SBrkr",1291,0,1291,2,"Other",6,"Typ",1,"Gd","Attchd","Unf","2","431","TA","TA","Y",307,"No fence",173000,0,2,11
"60","RL",83,10005,"No alley","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","Other",7,5,"Other","Plywood","Plywood","Other",299,"TA","TA","CBlock","Gd","TA","No",768,1160,"Ex","Y","SBrkr",1156,866,2022,4,"TA",8,"Typ",1,"TA","Attchd","Fin","2","505","TA","TA","Y",288,"No fence",192000,117,2.5,31
"20","RL",82,20270,"No alley","Other","Lvl","Other","Gtl","ClearCr","Norm","1Fam","1Story",7,6,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other",925,1524,"TA","Y","SBrkr",1524,0,1524,3,"TA",7,"Typ",2,"Gd","Attchd","Fin","2","478","TA","TA","Y",140,"No fence",245000,0,3,29
"20","RL",73,39104,"No alley","Other","Other","Other","Other","ClearCr","Norm","1Fam","1Story",7,7,"Other","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other",96,1385,"Ex","Y","SBrkr",1363,0,1363,2,"TA",5,"Other",2,"TA","Attchd","Unf","2","439","TA","TA","Y",81,"No fence",241500,0,2,3
