"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Pool.QC","Fence","Misc.Feature","Misc.Val","SalePrice","Porch.Sq.Feet","Tot.Bathrooms","House.Age"
50,"Other",0,10320,"Other","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","Other","Other","TA","Other","No","Unf",0,"Unf",0,880,880,"GasA","Other","Y","SBrkr",880,428,0,1308,2,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,400,"Other","Other","Y",0,"No","No fence","No additional feature",0,120000,117,2,30
50,"Other",0,7920,"Other","Other","Lvl","Inside","Gtl","IDOTRR","Other","1Fam","Other",6,7,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No","Unf",0,"Unf",0,319,319,"GasA","TA","Y","Other",1035,371,0,1406,3,1,"Other",6,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",0,"No","Other","No additional feature",0,89500,144,1,58
20,"Other",49,8235,"No alley access","Other","Other","Inside","Gtl","OldTown","Other","1Fam","1Story",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No","Other",180,"Other",645,0,825,"GasA","TA","Y","SBrkr",825,0,0,825,2,1,"TA",4,"Typ",0,"No fireplace","Other","RFn",2,720,"TA","TA","Y",140,"No","Other","No additional feature",0,125000,50,2,13
190,"Other",60,10320,"Other","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","Other","Other",3,3,"Gable","Other","Other","None",0,"Other","Other","PConc","TA","Other","No","Unf",0,"Unf",0,536,536,"GasA","Ex","Other","Other",808,536,0,1344,3,2,"TA",8,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",42,"No","No fence","No additional feature",0,82375,204,2,58
50,"RL",115,21286,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,720,720,"GasA","TA","Y","SBrkr",720,551,0,1271,4,1,"TA",7,"Typ",1,"Gd","Attchd","Unf",1,312,"TA","TA","Y",0,"No","No fence","No additional feature",0,135000,108,2,58
190,"RL",62,10106,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",5,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Other","Other","TA","TA","No","ALQ",351,"Other",181,112,644,"GasA","Other","Y","SBrkr",808,547,0,1355,4,2,"TA",6,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",140,"No","No fence","No additional feature",0,127500,0,3,9
20,"RL",70,11200,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Other","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",906,"Unf",0,134,1040,"GasA","Ex","Y","SBrkr",1040,0,0,1040,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,384,"TA","TA","Y",0,"No","No fence","No additional feature",0,129500,0,2,43
20,"RL",68,10265,"No alley access","Other","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,7,"Gable","HdBoard","HdBoard","None",0,"TA","Other","CBlock","TA","TA","No","ALQ",758,"Unf",0,234,992,"GasA","Ex","Y","SBrkr",992,0,0,992,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",1,294,"TA","TA","Y",204,"No","Other","Other",600,145000,0,2,3
85,"RL",0,7703,"No alley access","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",6,8,"Gable","HdBoard","HdBoard","Other",40,"TA","TA","CBlock","Gd","TA","Other","ALQ",450,"Unf",0,0,450,"GasA","Ex","Y","SBrkr",1034,0,0,1034,3,1,"TA",6,"Typ",1,"Other","Other","Fin",2,504,"TA","TA","Y",311,"No","Other","No additional feature",0,153000,0,1.5,30
20,"RL",0,9981,"No alley access","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","1Story",5,5,"Gable","MetalSd","MetalSd","Other",340,"TA","TA","CBlock","TA","TA","Other","BLQ",221,"Unf",0,852,1073,"GasA","Other","Y","SBrkr",1073,0,0,1073,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","RFn",1,270,"TA","TA","Y",0,"No","Other","No additional feature",0,120000,90,1,41
85,"RL",0,7400,"No alley access","Other","Lvl","Other","Gtl","Sawyer","Norm","1Fam","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other","Other",104,"Other",956,0,1060,"GasA","TA","Y","SBrkr",1126,0,0,1126,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",2,506,"TA","TA","Y",178,"No","No fence","No additional feature",0,152000,0,2,24
20,"RL",94,9239,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Other","1Fam","1Story",5,8,"Gable","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","TA","No","GLQ",634,"Unf",0,326,960,"GasA","Ex","Y","SBrkr",960,0,0,960,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","Fin",1,300,"TA","TA","Y",168,"No","No fence","No additional feature",0,144900,0,2,5
20,"RL",0,13500,"No alley access","Reg","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","1Story",6,7,"Other","BrkFace","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","BLQ",429,"Other",1080,93,1602,"GasA","Other","Y","SBrkr",1252,0,0,1252,1,1,"TA",4,"Typ",1,"Gd","Attchd","RFn",2,564,"TA","TA","Y",409,"No","No fence","No additional feature",0,235000,0,2,33
80,"RL",85,13825,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","Other","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","TA","Y","SBrkr",1021,580,0,1601,3,1,"TA",6,"Other",0,"No fireplace","Other","RFn",1,300,"TA","TA","Y",280,"No","No fence","No additional feature",0,140000,34,1.5,21
30,"RL",60,10200,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",672,0,0,672,2,1,"TA",4,"Typ",0,"No fireplace","Other","Unf",1,240,"TA","TA","Other",168,"No","Other","No additional feature",0,108000,0,1,11
80,"RL",0,10200,"No alley access","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","Other",5,8,"Other","HdBoard","HdBoard","None",0,"TA","Other","PConc","Gd","TA","Other","ALQ",704,"Unf",0,160,864,"GasA","Ex","Y","SBrkr",904,0,0,904,3,1,"Other",5,"Typ",0,"No fireplace","Other","Unf",3,912,"TA","TA","Y",143,"No","Other","No additional feature",0,144000,0,1,38
20,"RL",82,20270,"No alley access","Other","Lvl","Other","Gtl","ClearCr","Norm","1Fam","1Story",7,6,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",599,"Unf",0,925,1524,"GasA","TA","Y","SBrkr",1524,0,0,1524,3,1,"TA",7,"Typ",2,"Gd","Attchd","Fin",2,478,"TA","TA","Y",140,"No","No fence","No additional feature",0,245000,0,3,29
80,"RL",124,11512,"No alley access","Other","Lvl","Other","Gtl","Edwards","Norm","1Fam","Other",6,7,"Gable","Plywood","Plywood","Other",84,"TA","TA","CBlock","TA","TA","Other","ALQ",719,"Unf",0,300,1019,"GasA","Other","Y","SBrkr",1357,0,0,1357,2,1,"Other",5,"Typ",1,"Gd","Other","RFn",1,312,"TA","TA","Y",0,"No","Other","No additional feature",0,177000,163,2,2
50,"RL",50,5190,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",7,5,"Gable","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,570,570,"GasA","TA","Y","SBrkr",617,462,0,1079,2,1,"TA",5,"Typ",1,"Gd","Attchd","Unf",1,249,"TA","TA","Y",135,"No","No fence","No additional feature",0,125600,0,1,58
20,"RL",85,10452,"No alley access","Other","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",6,5,"Other","Wd Sdng","Wd Sdng","Other",216,"TA","TA","CBlock","TA","TA","Other","Rec",500,"Unf",0,594,1094,"GasA","Ex","Y","SBrkr",1094,0,0,1094,3,1,"TA",5,"Typ",2,"Gd","Attchd","RFn",2,495,"TA","TA","Y",0,"No","No fence","No additional feature",0,155000,287,1,55
60,"RL",50,9360,"No alley access","Reg","Lvl","Other","Gtl","Edwards","Norm","1Fam","Other",6,8,"Gable","VinylSd","VinylSd","Other",216,"Other","TA","CBlock","TA","TA","No","Rec",324,"Unf",0,297,621,"GasA","TA","Y","SBrkr",621,648,0,1269,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf",1,280,"TA","TA","Y",0,"No","Other","No additional feature",0,134500,236,1.5,7
50,"RL",50,8405,"Other","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",5,8,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Other","TA","Other","No","Rec",241,"Other",391,229,861,"GasA","Ex","Y","SBrkr",961,406,0,1367,4,1,"TA",7,"Typ",0,"No fireplace","Other","Unf",1,384,"TA","TA","Y",0,"No","Other","No additional feature",0,119000,242,2,58
190,"RL",70,7000,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",969,"Unf",0,148,1117,"GasA","TA","Y","SBrkr",820,527,0,1347,3,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",85,"No","No fence","No additional feature",0,107500,148,2,17
50,"RL",60,9600,"No alley access","Reg","Lvl","Other","Gtl","Edwards","Other","1Fam","Other",6,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,572,572,"Other","Other","Other","Other",572,524,0,1096,2,1,"TA",5,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",0,"No","No fence","No additional feature",0,79000,136,1,58
60,"RL",86,11839,"No alley access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","Other",7,5,"Other","HdBoard","HdBoard","Other",99,"TA","TA","PConc","Gd","TA","No","GLQ",1085,"Unf",0,390,1475,"GasA","Ex","Y","SBrkr",1532,797,0,2329,4,1,"Other",10,"Typ",1,"Other","Attchd","Unf",2,514,"TA","TA","Y",192,"No","No fence","No additional feature",0,262280,121,3.5,18
20,"RL",80,9938,"No alley access","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story",7,5,"Gable","HdBoard","HdBoard","Other",251,"Other","TA","PConc","Gd","TA","No","GLQ",1271,"Unf",0,331,1602,"GasA","Ex","Y","SBrkr",1626,0,0,1626,3,1,"Other",7,"Typ",1,"TA","Attchd","RFn",2,534,"TA","TA","Y",424,"No","No fence","No additional feature",0,226500,40,3.5,14
20,"RL",65,9345,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",8,5,"Gable","VinylSd","VinylSd","Other",156,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,1615,1615,"GasA","Ex","Y","SBrkr",1615,0,0,1615,3,1,"Other",7,"Typ",1,"Gd","Attchd","RFn",3,864,"TA","TA","Y",168,"No","No fence","No additional feature",0,248500,30,2,1
20,"RL",0,11500,"No alley access","Other","Other","Other","Gtl","ClearCr","Norm","1Fam","1Story",6,6,"Other","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Other","Other","Other",262,"Other",723,197,1182,"GasA","Ex","Y","SBrkr",1643,0,0,1643,2,1,"TA",6,"Typ",1,"Gd","Attchd","Unf",2,438,"TA","TA","Y",339,"No","No fence","No additional feature",0,195000,0,3,42
60,"RL",79,12798,"No alley access","Other","Other","Inside","Other","ClearCr","Other","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",462,"Unf",0,154,616,"GasA","Other","Y","SBrkr",616,1072,0,1688,4,1,"Other",8,"Typ",0,"No fireplace","Attchd","RFn",2,603,"TA","TA","Y",403,"No","No fence","Other",400,200000,299,3.5,11
20,"RL",65,9750,"No alley access","Reg","Other","Inside","Other","CollgCr","Norm","1Fam","1Story",5,7,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",722,"Unf",0,268,990,"GasA","Ex","Y","SBrkr",990,0,0,990,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,528,"TA","TA","Y",168,"No","No fence","No additional feature",0,155000,0,2,14
20,"RL",57,9245,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",686,"Unf",0,304,990,"GasA","Ex","Y","SBrkr",990,0,0,990,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,672,"TA","TA","Y",0,"No","No fence","No additional feature",0,145000,0,1.5,13
60,"RL",68,8998,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",120,"Other","TA","PConc","Gd","TA","Other","GLQ",527,"Unf",0,255,782,"GasA","Ex","Y","SBrkr",782,870,0,1652,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",2,532,"TA","TA","Y",0,"No","No fence","No additional feature",0,207500,70,2.5,8
60,"RL",57,8924,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,880,880,"GasA","Ex","Y","SBrkr",880,844,0,1724,3,1,"Other",8,"Typ",0,"No fireplace","Attchd","Fin",2,527,"TA","TA","Y",120,"No","No fence","No additional feature",0,188000,155,2.5,9
20,"RL",88,12803,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","Other",99,"Other","TA","PConc","Gd","TA","Other","GLQ",922,"Unf",0,572,1494,"GasA","Ex","Y","SBrkr",1494,0,0,1494,3,1,"Other",6,"Typ",1,"TA","Attchd","RFn",2,530,"TA","TA","Y",192,"No","No fence","No additional feature",0,221000,36,3,6
60,"RL",68,11250,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",162,"Other","TA","PConc","Gd","TA","Other","GLQ",486,"Unf",0,434,920,"GasA","Ex","Y","SBrkr",920,866,0,1786,3,1,"Other",6,"Typ",1,"TA","Attchd","RFn",2,608,"TA","TA","Y",0,"No","No fence","No additional feature",0,223500,42,3.5,6
20,"RL",0,12250,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","Other",180,"TA","TA","CBlock","Gd","TA","Other","ALQ",781,"Unf",0,83,864,"GasA","Ex","Y","SBrkr",1174,0,0,1174,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",2,528,"TA","TA","Y",211,"No","No fence","No additional feature",0,158000,280,2,30
20,"RL",40,14330,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",5,6,"Gable","Plywood","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",88,"Other",596,180,864,"GasA","TA","Y","SBrkr",1558,0,0,1558,2,1,"TA",5,"Other",0,"No fireplace","Attchd","Fin",2,440,"TA","TA","Y",140,"No","No fence","No additional feature",0,163000,466,3,7
20,"RL",60,7180,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story",5,7,"Other","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",390,"Unf",0,474,864,"GasA","TA","Y","SBrkr",864,0,0,864,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,352,"TA","TA","Y",0,"No","No fence","No additional feature",0,127000,0,1,36
60,"RL",0,10316,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No","GLQ",735,"Unf",0,257,992,"GasA","Ex","Y","SBrkr",992,873,0,1865,3,1,"Other",7,"Typ",1,"TA","Attchd","RFn",3,839,"TA","TA","Y",0,"No","No fence","No additional feature",0,235000,184,3.5,8
60,"RL",75,11404,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",202,"Other","TA","PConc","Gd","TA","Other","ALQ",252,"Unf",0,901,1153,"GasA","Ex","Y","SBrkr",1153,878,0,2031,3,1,"Other",8,"Typ",1,"TA","Attchd","Fin",2,541,"TA","TA","Y",192,"No","No fence","No additional feature",0,222500,84,2.5,9
60,"RL",0,9720,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",9,5,"Gable","VinylSd","VinylSd","Other",134,"Other","TA","PConc","Gd","TA","Other","GLQ",1194,"Unf",0,163,1357,"GasA","Ex","Y","SBrkr",1366,581,0,1947,3,1,"Other",7,"Typ",1,"TA","Other","Fin",3,725,"TA","TA","Y",168,"No","No fence","No additional feature",0,274000,116,3.5,6
60,"RL",72,7226,"No alley access","Other","Lvl","Other","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","None",0,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,798,798,"GasA","Ex","Y","SBrkr",798,842,0,1640,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",2,595,"TA","TA","Y",0,"No","No fence","No additional feature",0,183000,45,2.5,5
60,"RL",96,11690,"No alley access","Other","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",192,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,850,850,"GasA","Ex","Y","SBrkr",886,878,0,1764,3,1,"Other",7,"Typ",1,"TA","Attchd","Unf",2,560,"TA","TA","Y",120,"No","No fence","No additional feature",0,207000,29,2.5,8
120,"Other",37,4435,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",170,"Other","TA","PConc","Gd","TA","Other","GLQ",686,"Unf",0,162,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,1,"Other",3,"Typ",0,"No fireplace","Attchd","Fin",2,420,"TA","TA","Y",140,"No","No fence","No additional feature",0,136500,0,2,5
120,"Other",0,4426,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",205,"Other","TA","PConc","Gd","TA","Other","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,1,"Other",3,"Typ",0,"No fireplace","Attchd","RFn",2,420,"TA","TA","Y",140,"No","No fence","No additional feature",0,145000,0,2,4
20,"RL",85,11058,"No alley access","Reg","Lvl","Other","Gtl","CollgCr","Norm","1Fam","1Story",7,6,"Gable","VinylSd","VinylSd","Other",212,"Other","TA","PConc","Gd","TA","No","GLQ",56,"Unf",0,1508,1564,"GasA","Ex","Y","SBrkr",1564,0,0,1564,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn",3,814,"TA","TA","Y",0,"No","No fence","No additional feature",0,218836,24,2,1
60,"RL",63,8199,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","Other",7,5,"Gable","WdShing","Wd Shng","None",0,"Other","TA","PConc","Gd","TA","Other","GLQ",648,"Unf",0,80,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,3,1,"Other",7,"Typ",1,"Gd","Attchd","Fin",2,410,"TA","TA","Y",36,"No","No fence","No additional feature",0,189000,18,3.5,3
120,"Other",0,4438,"No alley access","Reg","Lvl","Inside","Gtl","CollgCr","Norm","Other","1Story",6,5,"Gable","VinylSd","VinylSd","Other",169,"Other","TA","PConc","Gd","TA","Other","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,1,"Other",4,"Typ",1,"Gd","Attchd","Fin",2,420,"TA","TA","Y",140,"No","No fence","No additional feature",0,144500,0,2,4
20,"RL",75,9937,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"Other","TA","CBlock","TA","TA","No","BLQ",830,"Other",290,136,1256,"GasA","Other","Y","SBrkr",1256,0,0,1256,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","Fin",1,276,"TA","TA","Y",736,"No","No fence","No additional feature",0,147500,68,2.5,43
20,"RL",65,6500,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",6,6,"Other","HdBoard","Plywood","Other",84,"TA","TA","CBlock","TA","Other","No","BLQ",1033,"Unf",0,94,1127,"GasA","TA","Y","SBrkr",1127,0,0,1127,3,1,"TA",6,"Typ",1,"Other","Other","Unf",2,480,"TA","TA","Y",0,"No","No fence","No additional feature",0,135000,138,2,32
30,"RL",63,13907,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,6,"Gable","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",290,"Unf",0,706,996,"GasA","Ex","Y","SBrkr",996,0,0,996,3,1,"TA",6,"Typ",1,"Gd","Other","Other",0,0,"Other","Other","Y",144,"No","No fence","No additional feature",0,108000,0,2,39
85,"RL",90,10012,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",4,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","BLQ",920,"Other",180,38,1138,"GasA","TA","Y","SBrkr",1181,0,0,1181,3,1,"TA",6,"Typ",0,"No fireplace","Other","RFn",2,588,"TA","TA","Y",0,"No","Other","No additional feature",0,137500,180,3,36
60,"RL",60,6931,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",7,5,"Gable","VinylSd","VinylSd","Other",92,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,746,746,"GasA","Ex","Y","SBrkr",760,896,0,1656,3,1,"Other",7,"Typ",1,"Gd","Other","Fin",2,397,"TA","TA","Y",178,"No","No fence","No additional feature",0,165400,128,2.5,4
80,"RL",0,9638,"No alley access","Other","Lvl","Other","Gtl","Edwards","Norm","1Fam","Other",6,6,"Other","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",368,"Other",120,541,1029,"GasA","TA","Y","SBrkr",1117,0,0,1117,3,1,"TA",6,"Typ",1,"Other","Attchd","RFn",2,542,"TA","TA","Y",292,"No","No fence","No additional feature",0,147000,0,2,31
180,"Other",35,3675,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","Other",6,5,"Gable","VinylSd","VinylSd","Other",80,"TA","TA","PConc","Gd","TA","Other","GLQ",459,"Unf",0,88,547,"GasA","Ex","Y","SBrkr",1072,0,0,1072,2,1,"TA",5,"Typ",0,"No fireplace","Other","RFn",2,525,"TA","TA","Y",0,"No","No fence","No additional feature",0,148000,28,2,3
90,"RL",92,12108,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","1Story",4,4,"Gable","VinylSd","VinylSd","Other",270,"TA","TA","CBlock","TA","TA","No","ALQ",133,"Unf",0,1307,1440,"GasA","TA","Other","Other",1440,0,0,1440,4,2,"Other",8,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","No additional feature",0,118000,0,2,53
90,"RL",74,6845,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","1Story",4,5,"Gable","WdShing","Wd Shng","Other",58,"TA","TA","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","TA","Other","Other",1152,0,0,1152,2,2,"TA",6,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Other",0,"No","No fence","No additional feature",0,82500,0,2,53
190,"RL",56,6931,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","Other","1Story",4,5,"Other","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Other","ALQ",784,"Unf",0,0,784,"GasA","TA","Other","Other",784,0,0,784,2,1,"TA",4,"Typ",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",112,"No","No fence","No additional feature",0,91900,0,2,53
50,"RL",57,8050,"No alley access","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","Other",5,8,"Gable","MetalSd","MetalSd","None",0,"TA","Other","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","Other","Y","SBrkr",929,208,0,1137,4,1,"TA",8,"Other",0,"No fireplace","Other","Other",0,0,"Other","Other","Y",0,"No","No fence","No additional feature",0,96000,0,1.5,15
20,"RL",68,9520,"No alley access","Reg","Other","Inside","Other","Edwards","Norm","1Fam","1Story",4,5,"Gable","MetalSd","MetalSd","Other",115,"TA","TA","CBlock","Gd","TA","No","Rec",767,"Unf",0,144,911,"GasA","TA","Y","SBrkr",930,0,0,930,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","RFn",1,286,"TA","TA","Y",134,"No","Other","Other",3000,99000,0,1,55
