"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","SalePrice","Porch.SF","Tot.Bath","House.Age"
"80","RL",0,10147,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","Gilbert","Norm","Norm","1Fam","Other",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","Other",32,"TA","TA","PConc","Gd","TA","No","Other",186,"Unf",0,206,392,"GasA","Other","Y","SBrkr",924,770,0,1694,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Other","Fin","2","TA","TA","Y",256,64,0,0,0,0,"No","Other","None",0,3,2007,160000,64,2.5,13
"60","RL",63,7875,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","Other",7,5,1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"Other","TA","PConc","Gd","TA","No","Rec",414,"Unf",0,277,691,"GasA","Other","Y","SBrkr",691,862,0,1553,0,0,2,1,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","Fin","2","TA","TA","Y",0,44,0,0,0,0,"No","No fence","None",0,8,2007,178750,44,2.5,11
"20","RL",63,7875,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","Other",38,"TA","TA","PConc","Gd","Other","No","Unf",0,"Unf",0,1237,1237,"GasA","Other","Y","SBrkr",1253,0,0,1253,0,0,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",220,21,0,0,0,0,"No","No fence","None",0,6,2007,176000,21,2,11
"60","RL",60,7500,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","Other",6,5,1999,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,938,938,"GasA","Ex","Y","SBrkr",957,1342,0,2299,0,0,3,1,5,1,"TA",7,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",188,30,0,0,0,0,"No","No fence","None",0,8,2007,204000,30,3.5,4
"20","RL",0,9556,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","Other",52,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1168,1168,"GasA","Other","Y","SBrkr",1187,0,0,1187,0,0,2,0,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","RFn","2","TA","TA","Y",0,21,0,0,0,0,"No","No fence","None",0,8,2007,160000,21,2,14
"80","RL",0,10784,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","Gilbert","Norm","Norm","1Fam","Other",7,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","Other",76,"Other","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Other","Y","SBrkr",802,670,0,1472,0,0,2,1,3,1,"Other",7,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",164,0,0,0,0,0,"No","No fence","None",0,5,2007,160000,0,2.5,15
"80","RL",0,9125,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","Other",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","Other",170,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Other","Y","SBrkr",812,670,0,1482,0,0,2,1,3,1,"Other",7,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",100,25,0,0,0,0,"No","No fence","None",0,7,2007,163900,25,2.5,15
"60","RL",0,7655,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","Gilbert","Norm","Norm","1Fam","Other",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,903,903,"GasA","Other","Y","SBrkr",910,732,0,1642,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",290,84,0,0,0,0,"No","No fence","None",0,7,2007,168000,84,2.5,13
"120","RL",0,3696,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","Other","1Story",8,5,1986,1986,"Gable","CompShg","HdBoard","HdBoard","None",0,"Other","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1088,0,0,1088,0,0,1,1,2,1,"Other",5,"Typ",0,"No fireplace","Attchd","RFn","2","TA","TA","Y",0,74,137,0,0,0,"No","No fence","None",0,10,2007,170000,211,1.5,21
"160","RL",0,5062,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","StoneBr","Norm","Norm","Other","Other",7,5,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,"Other","TA","CBlock","Gd","TA","Other","GLQ",828,"Other",182,180,1190,"GasA","Other","Y","SBrkr",1190,900,0,2090,1,0,2,0,3,1,"Other",6,"Other",1,"TA","Attchd","Fin","2","TA","TA","Y",219,0,0,0,0,0,"No","No fence","None",0,9,2007,207500,0,3,23
"120","RL",38,4740,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","Other","1Story",8,5,1988,1988,"Gable","CompShg","CemntBd","CmentBd","None",0,"Other","TA","CBlock","Gd","TA","Other","GLQ",248,"Unf",0,918,1166,"GasA","Other","Y","SBrkr",1179,0,0,1179,1,0,2,0,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","RFn","2","TA","TA","Y",0,108,0,0,135,0,"No","No fence","None",0,10,2007,182000,243,3,19
"120","RL",35,5118,"Pave","No alley","Other","Other","AllPub","Inside","Gtl","StoneBr","Norm","Norm","Other","1Story",8,5,1990,1990,"Gable","CompShg","CemntBd","CmentBd","None",0,"Other","TA","PConc","Gd","TA","Other","GLQ",926,"Unf",0,386,1312,"GasA","Other","Y","SBrkr",1321,0,0,1321,1,0,1,0,1,1,"Other",4,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",0,64,140,0,0,0,"No","No fence","None",0,8,2007,212000,204,2,17
"20","RL",86,14157,"Pave","No alley","Other","Other","AllPub","Other","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,2005,2006,"Other","CompShg","VinylSd","VinylSd","Other",200,"Other","TA","PConc","Other","TA","Other","GLQ",1249,"Unf",0,673,1922,"GasA","Ex","Y","SBrkr",1922,0,0,1922,1,0,2,0,3,1,"Other",8,"Typ",1,"Gd","Attchd","Fin","Other","TA","TA","Y",178,51,0,0,0,0,"No","No fence","None",0,7,2007,377426,51,3,1
"60","RL",98,12328,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","Other",8,5,2005,2005,"Other","CompShg","VinylSd","VinylSd","Other",146,"Other","TA","PConc","Other","TA","Other","GLQ",986,"Unf",0,163,1149,"GasA","Ex","Y","SBrkr",1164,1377,0,2541,1,0,3,1,4,1,"Other",10,"Typ",1,"Gd","Other","Fin","Other","TA","TA","Y",120,32,0,0,0,0,"No","No fence","None",0,7,2007,349265,32,4.5,2
"190","RL",195,41600,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","Gilbert","Norm","Norm","Other","1Story",5,5,1969,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Other","ALQ",1047,"Unf",0,53,1100,"Other","TA","Y","SBrkr",1424,0,0,1424,1,0,1,1,3,1,"TA",7,"Other",0,"No fireplace","Other","Unf","Other","TA","TA","Other",144,0,0,0,0,0,"No","No fence","None",0,11,2007,155000,0,2.5,17
"120","RL",61,8035,"Pave","No alley","Other","Other","AllPub","Inside","Gtl","StoneBr","Norm","Norm","Other","1Story",9,5,2006,2006,"Gable","CompShg","MetalSd","MetalSd","Other",165,"Other","TA","PConc","Other","TA","Other","GLQ",797,"Unf",0,815,1612,"GasA","Ex","Y","SBrkr",1612,0,0,1612,1,0,2,0,2,1,"Other",6,"Typ",1,"Gd","Attchd","Fin","2","TA","TA","Y",0,164,0,0,0,0,"No","No fence","None",0,3,2007,319900,164,3,1
"20","RL",85,14082,"Pave","No alley","Other","Other","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Other","CompShg","VinylSd","VinylSd","Other",945,"Other","TA","PConc","Other","Other","Other","GLQ",1558,"Unf",0,662,2220,"GasA","Ex","Y","SBrkr",2234,0,0,2234,1,0,1,1,1,1,"Other",7,"Typ",1,"Gd","Attchd","RFn","2","TA","TA","Y",390,80,0,0,0,0,"No","No fence","None",0,1,2007,441929,80,2.5,1
"20","RL",0,12546,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1981,1981,"Gable","CompShg","MetalSd","MetalSd","Other",310,"Other","Other","CBlock","Gd","TA","No","BLQ",678,"Unf",0,762,1440,"GasA","Ex","Y","SBrkr",1440,0,0,1440,0,0,2,0,3,1,"Other",7,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",0,0,99,0,0,0,"No","No fence","None",0,4,2007,182900,99,2,26
"60","RL",78,12090,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","Other",7,7,1981,2003,"Gable","CompShg","MetalSd","MetalSd","Other",306,"Other","TA","CBlock","Gd","TA","No","ALQ",321,"Unf",0,404,725,"GasA","Ex","Y","SBrkr",725,754,0,1479,0,0,2,1,3,1,"Other",6,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",167,72,0,0,0,0,"No","No fence","None",0,3,2007,176000,72,2.5,4
"20","RL",93,12299,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1978,1985,"Gable","CompShg","Plywood","Plywood","Other",67,"TA","TA","CBlock","Gd","TA","No","GLQ",1328,"Unf",0,201,1529,"GasA","TA","Y","SBrkr",1664,0,0,1664,1,0,2,0,3,1,"Other",7,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,9,2007,213000,0,3,22
"60","RL",61,11339,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NWAmes","Other","Norm","1Fam","Other",7,5,1979,1979,"Other","Other","HdBoard","Plywood","Other",549,"TA","TA","CBlock","Gd","TA","No","ALQ",758,"Unf",0,22,780,"GasA","TA","Y","SBrkr",1085,845,0,1930,1,0,2,1,4,1,"Other",9,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",192,72,0,0,0,0,"No","No fence","None",0,3,2007,192000,72,3.5,28
"60","RL",92,11952,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Other","Norm","1Fam","Other",7,6,1977,1977,"Other","Other","WdShing","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA","TA","Y","SBrkr",1161,808,0,1969,0,0,2,1,3,1,"TA",8,"Typ",1,"Gd","Attchd","RFn","2","TA","TA","Y",0,0,0,0,276,0,"No","No fence","None",0,11,2007,190000,276,2.5,30
"60","RL",0,12046,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","Other",6,6,1976,1976,"Gable","CompShg","Plywood","Plywood","Other",298,"TA","TA","CBlock","TA","TA","No","Other",156,"Unf",0,692,848,"GasA","TA","Y","SBrkr",1118,912,0,2030,0,0,2,1,4,1,"Other",8,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",0,224,0,0,0,0,"No","No fence","None",0,6,2007,195000,224,2.5,31
"80","RL",0,10395,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NWAmes","Norm","Norm","1Fam","Other",6,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","Other",233,"TA","TA","CBlock","Gd","TA","Other","ALQ",605,"Unf",0,427,1032,"GasA","TA","Y","SBrkr",1032,0,0,1032,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","Other","Other",500,7,2007,148000,0,2.5,29
"20","RL",79,11850,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1984,1984,"Gable","CompShg","Plywood","Plywood","Other",98,"TA","TA","CBlock","Gd","TA","No","ALQ",781,"Unf",0,372,1153,"GasA","TA","Y","SBrkr",1177,0,0,1177,0,0,2,0,3,1,"Other",6,"Typ",0,"No fireplace","Attchd","Fin","2","TA","TA","Y",204,103,0,0,0,0,"No","Other","None",0,8,2007,151500,103,2,23
"60","RL",80,11584,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","Other",7,6,1979,1979,"Other","CompShg","HdBoard","HdBoard","Other",96,"TA","TA","CBlock","TA","TA","No","GLQ",315,"Other",110,114,539,"GasA","TA","Y","SBrkr",1040,685,0,1725,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",0,88,216,0,0,0,"No","No fence","None",0,11,2007,197000,304,2.5,28
"20","RL",80,10400,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1979,1999,"Gable","CompShg","MetalSd","MetalSd","Other",253,"TA","TA","CBlock","Gd","TA","No","GLQ",903,"Unf",0,356,1259,"GasA","Ex","Y","SBrkr",1353,0,0,1353,1,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",240,141,0,0,0,0,"No","No fence","None",0,8,2007,192350,141,3,8
"60","RL",80,10793,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Other","Norm","1Fam","Other",5,5,1969,1969,"Other","CompShg","WdShing","HdBoard","Other",263,"TA","TA","CBlock","TA","TA","No","Rec",493,"Other",287,0,780,"GasA","Ex","Y","SBrkr",780,840,0,1620,0,0,2,1,4,1,"TA",7,"Other",0,"No fireplace","Attchd","Fin","2","TA","TA","Y",208,0,0,0,0,0,"No","Other","None",0,4,2007,152000,0,2.5,38
"20","RL",128,13001,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NWAmes","Other","Norm","1Fam","1Story",6,5,1971,1971,"Other","CompShg","HdBoard","HdBoard","Other",176,"TA","TA","CBlock","TA","TA","Other","ALQ",492,"Other",121,1012,1625,"GasA","TA","Y","SBrkr",1220,0,0,1220,0,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd","Unf","2","TA","TA","Y",0,0,249,0,0,0,"No","No fence","None",0,9,2007,170000,249,2.5,36
"20","RL",70,12243,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1971,1971,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","ALQ",998,"Unf",0,486,1484,"GasA","Other","Y","SBrkr",1484,0,0,1484,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf","2","TA","TA","Y",224,0,0,0,180,0,"No","No fence","None",0,2,2007,175000,180,2,36
"60","RL",90,11700,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","Other",6,6,1968,1968,"Other","CompShg","HdBoard","Other","Other",365,"Other","TA","CBlock","TA","TA","No","ALQ",384,"Other",175,143,702,"GasA","Other","Y","SBrkr",1041,702,0,1743,0,1,1,2,3,1,"TA",7,"Typ",1,"Gd","Attchd","Unf","2","TA","TA","Y",224,0,0,0,0,0,"No","No fence","None",0,6,2007,175000,0,2.5,39
"60","RL",0,12384,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NWAmes","Norm","Norm","1Fam","Other",7,7,1976,1976,"Gable","CompShg","Plywood","Plywood","Other",233,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,793,793,"GasA","TA","Y","SBrkr",1142,793,0,1935,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","RFn","2","TA","TA","Y",0,113,252,0,0,0,"No","No fence","None",0,11,2007,197900,365,2.5,31
"80","RL",64,8991,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NWAmes","Other","Norm","1Fam","Other",7,6,1976,1976,"Gable","CompShg","Plywood","Plywood","Other",130,"TA","TA","CBlock","Gd","TA","Other","GLQ",624,"Other",604,0,1228,"GasA","TA","Y","SBrkr",1324,0,0,1324,0,1,2,0,3,1,"Other",5,"Typ",1,"Other","Attchd","Fin","2","TA","TA","Y",407,36,0,0,0,0,"No","No fence","None",0,2,2007,174000,36,2.5,31
"60","RL",80,8000,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Other","Norm","1Fam","Other",6,6,1974,1974,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",931,"Other",153,0,1084,"GasA","TA","Y","SBrkr",1084,793,0,1877,1,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd","Unf","2","TA","TA","Y",0,96,0,0,0,0,"No","No fence","None",0,11,2007,178900,96,3.5,33
"80","RL",70,10500,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","1Fam","Other",5,7,1971,2005,"Other","CompShg","MetalSd","Other","Other",82,"TA","TA","CBlock","TA","TA","Other","ALQ",349,"Unf",0,23,372,"GasA","TA","Y","SBrkr",576,533,0,1109,0,1,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",35,0,0,0,0,0,"No","Other","None",0,12,2007,139000,0,1.5,2
"20","RL",0,10530,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1971,1971,"Other","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",282,"Other",35,664,981,"GasA","TA","Y","SBrkr",981,0,0,981,1,0,1,1,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,312,40,0,0,0,"No","No fence","None",0,3,2007,143250,352,2.5,36
"60","RL",0,7472,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","1Fam","Other",7,9,1972,2004,"Gable","CompShg","HdBoard","HdBoard","Other",138,"TA","TA","CBlock","TA","TA","No","ALQ",626,"Unf",0,99,725,"GasA","Other","Y","SBrkr",725,754,0,1479,1,0,1,1,4,1,"Other",7,"Typ",0,"No fireplace","Attchd","Fin","2","TA","TA","Y",0,32,0,0,0,0,"No","No fence","None",0,6,2007,184000,32,2.5,3
"20","RL",63,9457,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1970,1990,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",566,"Unf",0,359,925,"GasA","TA","Y","SBrkr",1422,0,0,1422,1,0,1,0,3,1,"TA",7,"Other",0,"No fireplace","Other","Unf","2","TA","TA","Y",252,0,0,0,0,0,"No","Other","None",0,9,2007,155000,0,2,17
"20","RL",66,7920,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1970,2002,"Gable","CompShg","HdBoard","HdBoard","Other",32,"TA","TA","CBlock","TA","TA","No","ALQ",81,"Other",619,214,914,"GasA","Ex","Y","SBrkr",914,0,0,914,0,0,1,0,3,1,"Other",5,"Typ",0,"No fireplace","Attchd","RFn","Other","TA","Other","Y",120,0,0,0,0,0,"No","No fence","None",0,10,2007,133000,0,1,5
"20","RL",61,9758,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1971,1971,"Gable","CompShg","HdBoard","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",412,"Other",287,251,950,"GasA","TA","Y","SBrkr",950,0,0,950,0,0,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,7,2007,119500,0,1,36
"20","RL",70,8294,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,858,858,"GasA","TA","Y","SBrkr",872,0,0,872,0,0,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,0,0,0,0,0,"No","Other","None",0,6,2007,123000,0,1,36
"20","RL",0,7340,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",322,"Unf",0,536,858,"GasA","TA","Y","SBrkr",858,0,0,858,0,0,1,0,2,1,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,6,2007,110000,0,1,36
"20","RL",0,17199,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1961,1961,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Other","Other","TA","TA","No","ALQ",314,"Unf",0,600,914,"GasA","Ex","Y","SBrkr",914,0,0,914,0,0,1,0,2,1,"TA",4,"Typ",0,"No fireplace","Other","Unf","Other","Other","TA","Y",140,0,0,0,0,0,"No","Other","None",0,7,2007,128000,0,1,46
"20","RL",60,9000,"Pave","No alley","Reg","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","ALQ",616,"Unf",0,248,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","Other","None",0,5,2007,120500,0,1,36
"120","Other",34,4058,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Other","Other",7,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd","Other",182,"TA","TA","PConc","Gd","TA","Other","GLQ",584,"Other",139,0,723,"GasA","Ex","Y","SBrkr",767,0,0,767,1,0,1,0,1,1,"TA",4,"Typ",0,"No fireplace","Attchd","Fin","Other","TA","TA","Y",120,40,0,0,0,0,"No","No fence","None",0,6,2007,133000,40,2,9
"120","Other",33,4113,"Pave","No alley","Other","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Other","1Story",6,5,2001,2001,"Gable","CompShg","MetalSd","MetalSd","None",0,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,1337,1337,"GasA","Ex","Y","SBrkr",1337,0,0,1337,0,0,2,0,2,1,"Other",5,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",136,68,0,0,0,0,"No","No fence","None",0,7,2007,155000,68,2,6
"120","Other",26,10943,"Pave","No alley","Other","Lvl","AllPub","Other","Gtl","NAmes","Norm","Norm","Other","1Story",6,5,1997,1998,"Gable","CompShg","MetalSd","MetalSd","None",0,"Other","TA","PConc","Gd","TA","No","GLQ",930,"Unf",0,475,1405,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Other",5,"Typ",1,"TA","Attchd","Fin","2","TA","TA","Y",0,68,0,0,0,0,"No","No fence","None",0,10,2007,177000,68,3,9
"160","Other",21,2205,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Other","Other",6,6,1973,1973,"Gable","CompShg","HdBoard","HdBoard","Other",567,"TA","TA","CBlock","TA","TA","No","ALQ",312,"Unf",0,213,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",144,0,0,0,0,0,"No","No fence","None",0,2,2007,113500,0,1.5,34
"160","Other",21,1890,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Other","Other",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","Other",285,"TA","TA","CBlock","TA","TA","No","BLQ",356,"Unf",0,316,672,"GasA","TA","Y","SBrkr",672,546,0,1218,0,0,1,1,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",144,28,0,0,0,0,"No","No fence","None",0,5,2007,113000,28,1.5,34
"160","Other",21,2058,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Other","Other",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","Other",265,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",672,546,0,1218,0,0,1,1,4,1,"Other",7,"Typ",0,"No fireplace","Other","Unf","Other","TA","TA","Y",0,28,0,0,0,0,"No","No fence","None",0,12,2007,113700,28,1.5,34
"160","Other",24,2016,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Other","Other",5,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","Other",304,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf","2","TA","TA","Y",0,0,0,0,0,0,"No","No fence","None",0,4,2007,106000,0,2.5,37
"160","Other",24,1920,"Pave","No alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Other","Other",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","Other",376,"TA","TA","CBlock","TA","TA","No","ALQ",471,"Unf",0,294,765,"GasA","Ex","Y","SBrkr",765,600,0,1365,1,0,1,1,2,1,"TA",6,"Other",0,"No fireplace","Other","Unf","2","TA","TA","Y",240,36,0,0,0,0,"No","No fence","None",0,8,2007,122500,36,2.5,36
